Date,Question,Question Body,Reply
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"In the past I jumped through loops to get a decent protection on XP A light best of freeware breed HIPS do it yourself setup and now I am only using Microsoft Defender (with Configure Defender on MAX like settings) and SRP (with Hard Configurator like Windows_10_Basic_Recommended profile). When you would have told me in 2006 that in 16 years time I would use Microsoft only protection, I would have taken any bet on it that I would not"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


Everything evolves 
Microsoft have made great efforts since the addition of AI Machine Learning, even I am still shocked!

I remember in the past that Microsoft's solutions were bad... (Microsoft Security Essentials on Windows 7 / Windows Defender on Windows 8)

Just this little interface bug that remains annoying when I scan a pack (but since Mrs Michu doesn't get infected by 700 000 malwares per day, I didn't underline it too much)"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"

So do I."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


It seems that MD and Avast are closer in 2021 to the top AVs (in the Consumer Real-World scenario) compared to the period 2019-2020.

REAL-WORLD 2021 (Triathlon = AV-Comparatives + AV-Test + SE Labs) 12 tests
Avast, Microsoft, Kaspersky, Norton ....... 10.5 missed samples
Result rescaled because in the year 2021 there were slightly fewer samples.

Real-World 2019-2020 (Triathlon = AV-Comparatives + AV-Test + SE Labs) 24 tests
--------------------------------- average per 1 year
Norton 360................ 4 missed samples
Kaspersky.................. 9.5 missed samples
Avast, Microsoft...... 18.5 missed samples"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,out of curiosity...are these tests on Home or Pro?....and is core isolation enabled?
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


These features cannot have any visible impact on the Consumer test results. The differences between Windows Home and Pro are not relevant in these tests. Core Isolation can help to protect the system against malicious drivers and already infected systems against attacks on the Windows kernel."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


I know...but i'm a details guy."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


Windows 11 Pro. Isolation does not work on a virtualized system"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"

It could work if Nested Virtualization is enabled in VM. I tried to turn on Memory Integrity in VM, but it failed due to the incompatible Intel driver (E1G6032E.sys a part of Intel(R) PRO/1000 Adapter). I am not sure what tests @Mjolnir had in mind. In AV Labs tests (from my post) it was Windows 10, but I doubt if Memory Integrity was enabled."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"Have you tried this app? It is not yet available in my country but maybe in yours it is. 









Get $Microsoft Defender from the Microsoft Store


Online security, simplified. Microsoft Defender helps protect your data and devices from malicious threats. Easily manage your online security in one centralized view, with industry-leading online protections for you, your family, and your devices. Stay safer with real-time notifications...




www.microsoft.com



"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


I can't say I really understand the point of this app. Yes, you can scan your current system/device with this. Yes, you can see other devices you have that have this installed. But no, you cannot scan those other devices or interact with them or even locate them. All you can do is see that those other devices are ""protected."" It seems half-baked, dumb, or both to me. Stick with Eset mobile, since all this is is a Windows Security gui with no real function of its own."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


Not available in my country"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"

It's USA only for the moment."
